Timestamp,Usia,JK,Sekolah,Kelas,Jumlah uang bulanan,"Seberapa besar pengaruh teman-teman Anda dalam pengambilan keputusan sehari-hari (contohnya dalam memilih pakaian, tempat nongkrong dan barang yang ingin dibeli)?",Seberapa besar rasa takut Anda merasa ditolak dalam pertemanan jika dianggap ketinggalan tren atau tidak mengikuti gaya teman-teman Anda?,"Seberapa sering Anda membeli suatu barang karena diajak atau dipengaruhi oleh teman Anda, bukan karena kebutuhan pribadi?",Dalam seminggu berapa kali Anda biasanya keluar untuk nongkrong  bersama teman?,Media sosial yang sering digunakan,Lama rata-rata Anda menggunakan media sosial,Seberapa besar pengaruh rekomendasi influencer terhadap pilihan belanja atau gaya hidup Anda?,"Dalam satu bulan, berapa kali Anda melakukan pembelian melalui platform belanja online seperti Shopee, Tokopedia dan Tiktok Shop?",Seberapa sering Anda makan atau membeli jajanan diluar rumah dalam seminggu?,Total pengeluaran dalam satu bulan,"Seberapa sering Anda membeli barang dalam satu bulan (termasuk jajan, nongkrong, belanja dan kebutuhan lainnya)?",Seberapa sering Anda membeli barang secara spontan tanpa perencanaan sebelumnya (impulsive buying)?,Saya merasa perlu membeli barang-barang yang sedang tren agar saya dapat diterima dalam kelompok pertemanan saya,"Sebagian besar uang saku saya habis karena kegiatan bersama teman, seperti nongkrong, makan diluar atau mengikuti tren lain?",Saya sering merasa terdorong untuk mencoba tempat-tempat yang sedang tren di media sosial karena banyak teman saya yang melakukannya,Saya rela mengurangi atau menghemat uang makan dan transportasi agar bisa membeli barang atau mengikuti tren yang sedang populer di sekolah,Frekuensi saya nongkrong di kafe atau tempat hangout tertentu meningkat karena sering diajak atau dipengaruhi oleh teman,Sekolah_Clean,Rasio_Pengeluaran,Status_Keuangan,Medsoc_Discord,Medsoc_Facebook,Medsoc_Instagram,Medsoc_Line,Medsoc_Pinterest,Medsoc_Talkin,Medsoc_Telegram,Medsoc_Threads,Medsoc_Tidak Ada,Medsoc_TikTok,Medsoc_Twitter/X,Medsoc_VK,Medsoc_WeChat,Medsoc_WhatsApp,Medsoc_Yeetalk,Medsoc_YouTube
2025-11-26 09:31:37.030,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,360000.0,Sedikit,Sedikit Takut,Sering,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",5–6 jam per hari,Sedikit,1-2 kali per bulan,Sering,100000.0,Kadang-kadang,Jarang,Sangat Tidak Setuju,Netral,Netral,Netral,Tidak Setuju,SMA N 1 LAGUBOTI,0.2777777777777778,Hemat,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:31:50.447,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,300000.0,Cukup,Sedikit Takut,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,150000.0,Kadang-kadang,Jarang,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 LAGUBOTI,0.5,Wajar,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:31:55.502,17.0,Laki-laki,SMA N 1 LAGUBOTI,XII,125000.0,Tidak Sama Sekali,Sedikit Takut,Tidak Pernah,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Kadang-kadang,150000.0,Kadang-kadang,Jarang,Tidak Setuju,Netral,Setuju,Netral,Tidak Setuju,SMA N 1 LAGUBOTI,1.2,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:32:14.894,17.0,Laki-laki,SMA N 1 LAGUBOTI,XII,125000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",5–6 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Jarang,130000.0,Kadang-kadang,Tidak Pernah,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,1.04,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:32:22.823,17.0,Laki-laki,SMA N 1 LAGUBOTI,XII,200000.0,Tidak Sama Sekali,Sedikit Takut,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Cukup,3-4 kali per bulan,Jarang,300000.0,Jarang,Jarang,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 LAGUBOTI,1.5,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:32:26.678,18.0,Perempuan,SMA N 1 LAGUBOTI,XII,300000.0,Banyak,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,"Instagram, WhatsApp",1–2 jam per hari,Cukup,3-4 kali per bulan,Kadang-kadang,300000.0,Kadang-kadang,Jarang,Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,Netral,SMA N 1 LAGUBOTI,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:32:31.945,17.0,Laki-laki,SMA N 1 LAGUBOTI,XII,450000.0,Sangat Banyak,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp",5–6 jam per hari,Sedikit,3-4 kali per bulan,Kadang-kadang,350000.0,Kadang-kadang,Jarang,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Netral,SMA N 1 LAGUBOTI,0.7777777777777778,Wajar,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:33:24.404,17.0,Laki-laki,SMA N 1 LAGUBOTI,XII,125000.0,Sedikit,Tidak Takut Sama Sekali,Tidak Pernah,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",5–6 jam per hari,Sedikit,1-2 kali per bulan,Jarang,400000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Tidak Setuju,Netral,Setuju,Netral,SMA N 1 LAGUBOTI,3.2,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:33:40.573,16.0,Perempuan,SMA N 1 LAGUBOTI,XII,200000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,0 kali /  Tidak pernah,Sering,150000.0,Jarang,Tidak Pernah,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 LAGUBOTI,0.75,Wajar,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:33:44.540,16.0,Perempuan,SMA N 1 LAGUBOTI,XII,200000.0,Tidak Sama Sekali,Sedikit Takut,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,1-2 kali per bulan,Jarang,200000.0,Jarang,Tidak Pernah,Tidak Setuju,Sangat Tidak Setuju,Netral,Tidak Setuju,Tidak Setuju,SMA N 1 LAGUBOTI,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:34:08.240,18.0,Perempuan,SMA N 1 LAGUBOTI,XII,400000.0,Banyak,Sedikit Takut,Kadang-Kadang,0 kali / Tidak pernah,Instagram,> 6 jam per hari,Banyak,7 kali atau lebih,Kadang-kadang,400000.0,Sangat Sering,Sangat Sering,Netral,Netral,Tidak Setuju,Tidak Setuju,Netral,SMA N 1 LAGUBOTI,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 09:34:08.442,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,480000.0,Cukup,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,"Instagram, WhatsApp",3–4 jam per hari,Cukup,1-2 kali per bulan,Jarang,500000.0,Kadang-kadang,Tidak Pernah,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,1.0416666666666667,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:34:18.520,15.0,Perempuan,SMA N 1 LAGUBOTI,X,350000.0,Banyak,Takut,Jarang,1-2 kali per minggu,WhatsApp,1–2 jam per hari,Sedikit,1-2 kali per bulan,Sangat Sering,260000.0,Sangat Sering,Jarang,Tidak Setuju,Netral,Tidak Setuju,Netral,Netral,SMA N 1 LAGUBOTI,0.7428571428571429,Wajar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:34:24.279,15.0,Perempuan,SMA N 1 LAGUBOTI,X,200000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp",1–2 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,200000.0,Jarang,Tidak Pernah,Tidak Setuju,Setuju,Netral,Netral,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:34:26.520,18.0,Perempuan,SMA N 1 LAGUBOTI,XII,300000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Tidak Pernah,1-2 kali per minggu,WhatsApp,3–4 jam per hari,Sedikit,0 kali /  Tidak pernah,Sering,300000.0,Kadang-kadang,Tidak Pernah,Sangat Tidak Setuju,Netral,Sangat Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,1.0,Boros,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:34:39.713,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,125000.0,Cukup,Sedikit Takut,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,1-2 kali per bulan,Jarang,125000.0,Jarang,Tidak Pernah,Tidak Setuju,Tidak Setuju,Tidak Setuju,Netral,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:34:51.572,15.0,Perempuan,SMA N 1 LAGUBOTI,XII,415000.0,Banyak,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",> 6 jam per hari,Cukup,1-2 kali per bulan,Kadang-kadang,465000.0,Kadang-kadang,Jarang,Tidak Setuju,Tidak Setuju,Netral,Netral,Netral,SMA N 1 LAGUBOTI,1.1204819277108433,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:34:57.202,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,250000.0,Banyak,Sedikit Takut,Jarang,1-2 kali per minggu,"Instagram, WhatsApp",3–4 jam per hari,Cukup,0 kali /  Tidak pernah,Jarang,300000.0,Jarang,Jarang,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 LAGUBOTI,1.2,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:35:15.948,18.0,Laki-laki,SMA N 1 LAGUBOTI,XII,50000.0,Cukup,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,50000.0,Kadang-kadang,Jarang,Netral,Setuju,Netral,Netral,Netral,SMA N 1 LAGUBOTI,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:35:32.525,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,900000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,WhatsApp,1–2 jam per hari,Sedikit,1-2 kali per bulan,Sering,900000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Netral,Netral,Netral,Netral,SMA N 1 LAGUBOTI,1.0,Boros,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:35:32.755,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,100000.0,Sedikit,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,Instagram,5–6 jam per hari,Banyak,1-2 kali per bulan,Sangat Sering,300000.0,Kadang-kadang,Jarang,Tidak Setuju,Netral,Sangat Setuju,Netral,Netral,SMA N 1 LAGUBOTI,3.0,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 09:36:15.659,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,360000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp",3–4 jam per hari,Sedikit,1-2 kali per bulan,Jarang,300000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Netral,Netral,Netral,Netral,SMA N 1 LAGUBOTI,0.8333333333333334,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:36:15.897,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,400000.0,Cukup,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, Facebook, WhatsApp",1–2 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Jarang,150000.0,Kadang-kadang,Jarang,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,0.375,Hemat,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:36:20.216,17.0,Laki-laki,SMA N 1 LAGUBOTI,XII,400000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Tidak Pernah,0 kali / Tidak pernah,Instagram,< 1 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Jarang,500000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,1.25,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 09:36:25.862,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,600000.0,Banyak,Tidak Takut Sama Sekali,Kadang-Kadang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Banyak,1-2 kali per bulan,Kadang-kadang,200000.0,Jarang,Jarang,Netral,Tidak Setuju,Setuju,Setuju,Netral,SMA N 1 LAGUBOTI,0.3333333333333333,Hemat,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:36:27.285,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,300000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,YouTube,> 6 jam per hari,Sedikit,1-2 kali per bulan,Jarang,300000.0,Kadang-kadang,Jarang,Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,Netral,SMA N 1 LAGUBOTI,1.0,Boros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-26 09:36:29.730,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,700000.0,Banyak,Tidak Takut Sama Sekali,Kadang-Kadang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,1-2 kali per bulan,Sering,700000.0,Sering,Jarang,Netral,Setuju,Netral,Setuju,Tidak Setuju,SMA N 1 LAGUBOTI,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:36:30.922,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,400000.0,Banyak,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, Facebook, WhatsApp, TikTok",3–4 jam per hari,Cukup,1-2 kali per bulan,Jarang,350000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,SMA N 1 LAGUBOTI,0.875,Boros,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:36:32.285,18.0,Perempuan,SMA N 1 LAGUBOTI,XII,150000.0,Sedikit,Sedikit Takut,Jarang,1-2 kali per minggu,"Instagram, WhatsApp",3–4 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Jarang,250000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,1.6666666666666667,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:36:37.736,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,200000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Tidak Pernah,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Sedikit,1-2 kali per bulan,Tidak Pernah,100000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,0.5,Wajar,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:36:52.745,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,400000.0,Cukup,Tidak Takut Sama Sekali,Tidak Pernah,0 kali / Tidak pernah,"Instagram, WhatsApp",3–4 jam per hari,Cukup,1-2 kali per bulan,Jarang,360000.0,Kadang-kadang,Jarang,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,0.9,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:37:28.295,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,150000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,Instagram,3–4 jam per hari,Banyak,3-4 kali per bulan,Kadang-kadang,400000.0,Kadang-kadang,Jarang,Sangat Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Netral,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,2.6666666666666665,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 09:37:57.690,16.0,Perempuan,SMA N 1 LAGUBOTI,XII,125000.0,Sedikit,Sedikit Takut,Kadang-Kadang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,0 kali /  Tidak pernah,Kadang-kadang,125000.0,Kadang-kadang,Jarang,Tidak Setuju,Netral,Netral,Netral,Netral,SMA N 1 LAGUBOTI,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:39:47.384,17.0,Laki-laki,SMA N 1 LAGUBOTI,XII,150000.0,Cukup,Cukup Takut,Tidak Pernah,0 kali / Tidak pernah,"Instagram, WhatsApp",1–2 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Jarang,100000.0,Jarang,Jarang,Tidak Setuju,Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,SMA N 1 LAGUBOTI,0.6666666666666666,Wajar,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 09:41:08.011,16.0,Perempuan,SMA N 1 LAGUBOTI,X,100000.0,Cukup,Tidak Takut Sama Sekali,Sering,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",> 6 jam per hari,Cukup,1-2 kali per bulan,Sering,193750.0,Sangat Sering,Jarang,Sangat Tidak Setuju,Netral,Netral,Setuju,Netral,SMA N 1 LAGUBOTI,1.9375,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:41:10.064,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,400000.0,Cukup,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"WhatsApp, TikTok",5–6 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,200000.0,Kadang-kadang,Tidak Pernah,Tidak Setuju,Netral,Netral,Netral,Tidak Setuju,SMA N 1 LAGUBOTI,0.5,Wajar,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:42:03.953,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,400000.0,Sedikit,Sedikit Takut,Jarang,1-2 kali per minggu,TikTok,5–6 jam per hari,Sedikit,1-2 kali per bulan,Jarang,200000.0,Kadang-kadang,Jarang,Tidak Setuju,Netral,Netral,Netral,Netral,SMA N 1 LAGUBOTI,0.5,Wajar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-26 09:42:29.574,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,375000.0,Cukup,Sedikit Takut,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Banyak,1-2 kali per bulan,Kadang-kadang,399000.0,Kadang-kadang,Jarang,Tidak Setuju,Netral,Netral,Netral,Tidak Setuju,SMA N 1 LAGUBOTI,1.064,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 09:48:54.897,15.0,Perempuan,SMA N 1 LAGUBOTI,X,450000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Tidak Pernah,1-2 kali per minggu,Instagram,1–2 jam per hari,Tidak Sama Sekali,5-6 kali per bulan,Kadang-kadang,500000.0,Tidak Pernah,Jarang,Netral,Sangat Tidak Setuju,Tidak Setuju,Setuju,Tidak Setuju,SMA N 1 LAGUBOTI,1.1111111111111112,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 09:54:51.657,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,240000.0,Cukup,Sedikit Takut,Kadang-Kadang,1-2 kali per minggu,Instagram,1–2 jam per hari,Cukup,1-2 kali per bulan,Jarang,360000.0,Jarang,Tidak Pernah,Netral,Netral,Netral,Netral,Netral,SMA N 1 LAGUBOTI,1.5,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 10:11:33.551,17.0,Laki-laki,SMA N 1 LAGUBOTI,XII,320000.0,Sedikit,Tidak Takut Sama Sekali,Tidak Pernah,1-2 kali per minggu,"Instagram, Facebook, WhatsApp, TikTok",3–4 jam per hari,Sedikit,1-2 kali per bulan,Sering,500000.0,Jarang,Jarang,Sangat Tidak Setuju,Setuju,Netral,Tidak Setuju,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,1.5625,Defisit (Nombok),0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 10:19:16.562,17.0,Laki-laki,SMA N 1 LAGUBOTI,XII,100000.0,Sedikit,Sedikit Takut,Jarang,0 kali / Tidak pernah,"Instagram, Facebook, WhatsApp, TikTok",< 1 jam per hari,Cukup,0 kali /  Tidak pernah,Jarang,50000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Netral,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,SMA N 1 LAGUBOTI,0.5,Wajar,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 10:20:09.613,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,400000.0,Cukup,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,"Instagram, TikTok",3–4 jam per hari,Sedikit,0 kali /  Tidak pernah,Jarang,400000.0,Jarang,Jarang,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,Netral,Netral,SMA N 1 LAGUBOTI,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-26 10:20:36.189,15.0,Perempuan,SMA N 1 LAGUBOTI,X,300000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp",1–2 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,88000.0,Jarang,Tidak Pernah,Tidak Setuju,Tidak Setuju,Tidak Setuju,Netral,Netral,SMA N 1 LAGUBOTI,0.29333333333333333,Hemat,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 10:22:11.185,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,160000.0,Sedikit,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,Instagram,5–6 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Sering,150000.0,Jarang,Tidak Pernah,Netral,Netral,Netral,Netral,Netral,SMA N 1 LAGUBOTI,0.9375,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 10:28:36.051,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,480000.0,Cukup,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,TikTok,5–6 jam per hari,Cukup,1-2 kali per bulan,Kadang-kadang,500000.0,Sering,Jarang,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,1.0416666666666667,Defisit (Nombok),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-26 10:29:42.207,17.0,Perempuan,SMA N 1 LAGUBOTI,XII,400000.0,Banyak,Cukup Takut,Sering,0 kali / Tidak pernah,"Instagram, Facebook, WhatsApp, TikTok",> 6 jam per hari,Sedikit,1-2 kali per bulan,Sering,600000.0,Sering,Jarang,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 LAGUBOTI,1.5,Defisit (Nombok),0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 10:33:10.559,18.0,Perempuan,SMA N 1 LAGUBOTI,XII,450000.0,Sedikit,Sedikit Takut,Jarang,1-2 kali per minggu,"Instagram, WhatsApp",1–2 jam per hari,Sedikit,0 kali /  Tidak pernah,Jarang,450000.0,Jarang,Jarang,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,SMA N 1 LAGUBOTI,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-26 10:34:46.646,18.0,Perempuan,SMA N 1 LAGUBOTI,XII,200000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Sedikit,1-2 kali per bulan,Sangat Sering,100000.0,Sangat Sering,Jarang,Tidak Setuju,Tidak Setuju,Tidak Setuju,Netral,Netral,SMA N 1 LAGUBOTI,0.5,Wajar,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-26 10:35:19.324,18.0,Laki-laki,SMA N 1 LAGUBOTI,XII,100000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",> 6 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Jarang,90000.0,Jarang,Jarang,Sangat Tidak Setuju,Sangat Tidak Setuju,Netral,Sangat Tidak Setuju,Netral,SMA N 1 LAGUBOTI,0.9,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
